Unnamed: 0,bookId,title,author,series,description,genres,awards,characters,language,num_pages,num_ratings,num_reviews,avg_rating,year,series_name,series_vol
19362,19293,Tolkien: The Illustrated Encyclopaedia,David Day,,"The first encyclopedic illustrated guide to the world of Middle Earth and the Undying Lands, this book brings together every important aspect of Tolkien's vast cosmology. More than five hundred alphabetical entries cover five major subject areas: history, geography, sociology, natural history and biography.,The maps, genealogies and time-charts, together with the illustrations of characters, places and events, reveal to the reader the full dramatic sweep and splendor of Tolkien's world.","Fantasy,Reference,Fiction,Art,Science Fiction Fantasy,Science Fiction,Mythology,Classics,High Fantasy,Speculative Fiction",,Unknown,English,288.0,4230.0,44.0,4.14,1996,,
17770,17696,Tolstoy as Teacher: Leo Tolstoy's Writings on Education,"Bob Blaisdell,Christopher Edgar",,"In the years before he wrote War and Peace, Leo Tolstoy founded and ran a school on his estate at Yasanya Polyana. Brimming with progressive and sometimes radical ideas on schooling, Tolstoy undertook to teach the peasant children many subjects-including imaginative writing-and wrote about what he learned. This is a book for anyone who cares about education.","Education,Philosophy,Teaching",,Unknown,English,246.0,18.0,2.0,3.94,2000,,
656,657,Tolstoy Lied: A Love Story,Rachel Kadish,,"Tolstoy famously wrote, “Happy families are all alike; every unhappy family is unhappy in its own way.” To Tracy Farber, thirty-three, happily single, headed for tenure at a major university, and content to build a life around friends and work, this celebrated maxim is questionable at best. Because if Tolstoy is to be taken at his word, only unhappiness is interesting; happiness must be as placid and unmemorable as a daisy in a field of a thousand daisies.,Having decided to reject the petty indignities of dating, Tracy focuses instead on her secret project: to determine whether happiness can be interesting, in literature and in life, or whether it can be -- must be -- a plant with thorns and gnarled roots. It's an unfashionable proposition, and a potential threat to her job security. But Tracy is her own best example of a happy and interesting life. Little does she know, however, that her best proof will come when she falls for George, who will challenge all of her old assumptions, as love proves to be even more complicated than she had imagined. Can this young feminist scholar, who posits that \a woman's independence is a hothouse flower -- improbable, rare, requiring vigilance,\ find happiness in a way that fulfills both her head and her heart?,Love may be the ultimate cliché, but in Rachel Kadish’s hands, it is also a morally serious question, deserving of our sober attention as well as our delighted laughter.","Fiction,Romance,Contemporary,Academic,Academia,Novels,Womens Fiction,Chick Lit,Love,New York,Love Story",,Unknown,English,336.0,660.0,123.0,3.47,2006,,
159,160,Tolstoy: Anna Karenina,Anthony Thorlby,Landmarks of World Literature,Professor ThorIby offers a close reading of this classic novel and explores the subtle psychology in Tolstoy's characterisation. He avoids complex terminology and assumes a readership studying the text in English translation.,"Classics,Fiction,Literature,Russian Literature,Cultural,Russia,Novels",,Unknown,English,128.0,1293.0,35.0,4.21,1987,Landmarks of World Literature,
5721,5719,Tom Clancy's Rainbow Six Vegas (Prima Official Game Guide,"David Knight,Dan Birlew",,"Prima Official Game Guide: Tom Clancy's Rainbowsix Vegas, by Knight, David",Unknown,,Unknown,English,160.0,11.0,0.0,4.09,2006,,
12461,12375,Tom Ford,"Graydon Carter,Tom Ford,Anna Wintour,Bridget Foley",,"Tom Ford has become one of fashion's great icons. He transformed Gucci from a moribund accessories label into one of the sexiest fashion brands in the world. His designs have increased sales at Gucci tenfold and have helped build the Gucci brand into the luxury goods conglomerate that it is today. Ford brought a hard-edged style synonymous with 21st century glamour to his clothes, and Hollywood sat up and took note.,This book is a complete catalogue of Ford's design work for both Gucci and Yves Saint Laurent from 1994 to 2004. It chronicles not only Ford's clothing and accessories designs for both houses, but also explores Ford's grand vision for the complete design of a brand, including architecture, store design, and advertising.,features more than 200 photographs by Richard Avedon, Mario Testino, Steven Meisel, Helmut Newton, Herb Ritts, Terry Richardson, Craig McDean, Todd Eberle, and numerous other photographers including many previously unpublished images.,Published to coincide with his departure from Gucci, this book has been created with Ford's full cooperation and every page reflects his exceptional taste. It is Ford's testament to a career of singular moments reinventing the boundaries of style and sensuality in clothing.","Couture,Fashion,Art,Nonfiction,Photography,Biography",,Unknown,English,416.0,216.0,11.0,4.44,2008,,
2872,2877,Tom Hunter: Living in Hell and Other Stories,"Tom Hunter,Tracy Chevalier,Colin Wiggins",,Unknown,Unknown,,Unknown,English,80.0,42.0,0.0,3.64,2006,,
733,734,Tom Kolb: Chord Progressions For Guitar,Tom Kolb,,Ships from USA. Will take 25-35 days,Unknown,,Unknown,English,48.0,29.0,1.0,3.86,2003,,
9670,9574,Tom Robbins: A Critical Companion,"Catherine E. Hoyser,Lorena Laura Stookey",,"This is the first book-length study of the popular novelist Tom Robbins. Whimsy and humor characterize Robbins' work, but style and language are the keystones. Hoyser and Stookey show how Robbins deftly uses style and humor to depict the absurdities and injustices of our world. His novels constantly challenge perceptions of the world that people automatically label as normal. His fiction criticizes the complacency of humans in a world becoming increasingly alienated from nature and the joy of life. In addition to a critical analysis of each of his novels, the study contains biographical material never before published and the first full-length bibliography on Robbins, including a bibliography of reviews of his fiction.,This is the first book-length study of the popular novelist Tom Robbins. Whimsy and humor characterize Robbins' work, but style and language are the keystones. Hoyser and Stookey show how Robbins deftly uses style and humor to depict the absurdities and injustices of our world. His novels constantly challenge perceptions of the world that people automatically label as normal. His fiction criticizes the complacency of humans in a world becoming increasingly alienated from nature and the joy of life. In addition to a critical analysis of each of his novels, the study contains biographical material never before published and the first full-length bibliography on Robbins, including a bibliography of reviews of his fiction.,The study features a biographical chapter, a chapter on context and style, and individual chapters on each of his novels, ^IAnother Roadside Attraction^R, ^IEven Cowgirls Get the Blues, Still Life with Woodpecker, Jitterbug Perfume, skinny legs and all^R, and ^IHalf Asleep in Frog Pajamas^R. Each novel is analyzed for plot structure, characterization, and thematic elements. In addition, Hoyser and Stookey define and apply an alternative critical perspective from which to read each novel. The reading of each of Robbins' novels will be enriched by this perceptive study.",Unknown,,Unknown,English,192.0,37.0,3.0,3.49,1997,,
18000,17929,Tom Stoppard,Ira B. Nadel,,"Tom Stoppard is one of the greatest living English playwrights. In this portrait, Ira Nadel weaves Stoppard's life and work into a work of critical biography. Peopled with such theatrical luminaries as Diana Rigg and John Wood as well as newcomers like Gwyneth Paltrow, the book untangles the strands of Stoppard's genius and conflicted identity against the backdrop of Broadway, Hollywood, London's West End and the theatrical beehive of London's National Theatre in its early days. Nadel looks at Stoppard's early years in Eastern Europe, his time in India and his ultimate emigration to the United Kingdom where he, the Czech-born son of Jewish parents, became the quintessential Englishman. Tom Stoppard: A Life weaves in and out of the reality of Tom Stoppard's life and its frequent fractured Stoppardian depiction on the stage. As Stoppard readies his newest play, a trilogy entitled The Coast of Utopia, for the National Theatre, Ira Nadel paints a portrait of Tom Stoppard that will be must-reading for his legions of admirers.","Plays,Theatre,Biography,Nonfiction",,Unknown,English,621.0,11.0,1.0,3.82,2002,,
4105,4111,"Tom Stoppard, Rosencrantz And Guildenstern Are Dead",Roger Sales,,"In this incisive commentary Dr Sales presents Stoppard as a supremely professional man of the theatre. His plays may be examples of 'postmodernism' and touch on deep issues, but they also possess a mischievous genius for parody and camp humour. Dr Sales provides a richly detailed analysis of Rosencrantz, showing it to be a very considerable work indeed.",Unknown,,Unknown,English,176.0,26.0,1.0,3.88,1988,,
17998,17927,"Tom Stoppard: A Faber Critical Guide: Rosencrantz and Guildenstern Are Dead, Jumpers, Travesties, Arcadia",Jim Hunter,,"For well over thirty years, Tom Stoppard has consistently held his position as one of England's most admired dramatists. And for this edition of,, Jim Hunter examines four of Stoppard's finest works in the context of his entire oeuvre. Hunter writes, \Stoppard's plays present a unique interplay between fun today and the most basic and serious challenges to human understanding. He writes jokes and comic routines; but at the same time he is also writing about moral responsibility, about goodness, and about our scientific, mathematical, or philosophical understanding of reality.","Nonfiction,Plays,Theatre,Reference",,Unknown,English,256.0,40.0,2.0,3.65,2000,,
7436,7361,Tom's Midnight Garden,Philippa Pearce,,"Lying awake at night, Tom hears the old grandfather clock downstairs strike . . . eleven . . . twelve . . . thirteen . . . Thirteen! When Tom gets up to investigate, he discovers a magical garden. A garden that everyone told him doesn't exist. A garden that only he can enter . . .,A Carnegie-Medal-winning modern classic that's magically timeless.","Fantasy,Childrens,Classics,Fiction,Science Fiction,Time Travel,Middle Grade,Young Adult,Historical,Historical Fiction,Adventure","Lewis Carroll Shelf Award 1963,Carnegie Medal 1958",Unknown,English,238.0,24208.0,918.0,4.04,1993,,
14149,14066,Tomb Raider: Legend: The Complete Official Guide,Piggyback,,"·Highlighted references lead to the 49-page Extras chapter, which not only explains how to collect each Gold, Silver, and Bronze reward, but also reveals every single unlockable feature in,.,·Back cover foldout features multiformat control instructions and a map legend for easy reference.,·Piggyback's signature three-level tab system facilitates easy access to all sections of the guide, such as the illuminating How to Play chapter, individual level walkthroughs, the Secrets section, and the revealing Behind the Scenes interview feature.,·Concept art, sketches, renders, and illustrative hi-res screenshots make every page an individual and visually rich experience.,·Authoritative, all-encompassing walkthrough offers step-by-step guidance, plus advanced strategies and tried-and-tested techniques refined over months of dedicated play.,·Dozens of detailed annotated maps provide an at-a-glace guide to every locale Lara visits. All maps feature key information for each area, including checkpoints, reward locations, and the ideal route for Lara to follow.",Unknown,,Unknown,English,192.0,26.0,0.0,4.35,2006,,
3446,3451,Tomcat in Love,Tim O'Brien,,"A wildly funny, brilliantly inventive novel about a man torn between two obsessions: the desperate need to win back his former wife and a craving to test his erotic charms on every woman he meets.,He is 6'6\ tall, a cross between Ichabod Crane and Abe Lincoln. He is a professor of linguistics, bewitched by language, deluded about his ability to win the hearts of women with his erudition and physical appeal. He is Thomas H. Chippering, a.k.a. Tomcat, a masterly addition to the pantheon of unforgettable characters in American fiction.,And in his private dictionary of love, three entries stand out.,Just the word makes Tom Chippering's blood curdle. That's where his ex-wife, the faithless Lorna Sue, now lives with a suntanned tycoon whose name Chippering refuses to utter.,If Chippering can't get Lorna Sue back, at least he can wreak havoc with her new marriage. How about some strategically placed lingerie in the tycoon's \ostentatiously upscale Mercedes\? He also has plans for Lorna Sue's brother, Herbie, with whom she has always had an unnaturally close relationship.,His ex-wife may have disapproved, but is Chippering's fondness for women--especially the nubile coeds who attend his classes--really so wrong? And now love finds a new form: Mrs. Robert Kooshof, the attractive, demanding, and, of course, already married woman who may at last satisfy Chippering's longing for intimacy.,Tim O'Brien--acclaimed for his fiction about the Vietnam War--has now taken on the battle between the sexes with astonishing results. By turns hilarious, outrageous, romantic, and deeply moving,,gives us a blundering, modern-day Don Juan who embodies the desires and bewilderments of men everywhere.","Fiction,Novels,Literary Fiction,Literature,Adult,Contemporary,Humor,Romance,Historical,Historical Fiction,American,American Fiction",,Unknown,English,368.0,3204.0,278.0,3.43,1998,,
13716,13633,Tomie 1,Junji Ito,The Junji Ito Horror Comic Collection Ito Junji Kyoufu Manga Collection #1,"The first volume of the series introduces us to Tomie, a girl who simply will not die.,In the opening story, Tomie incurs the homicidal wrath of a lust-driven schoolteacher and his students.,In \Photograph,\ she returns as a member of the oppressive Public Morality Committee and entraps an aspiring young photographer, Tsukiko.,\Kiss\ continues Tomie's pursuit of Tsukiko and her favorite schoolteacher.,In \Mansion,\ Tomie and one of her minions take control of an old man, his house, and his only daughter, with grotesque results.,\Revenge\ finds the demonic girl as the object of jealously rivalry between two bone-weary mountaineers.,Collected Works:,Tomie,Photograph,Kiss,Mansion,Revenge,The Basin of the Waterfall","Sequential Art,Manga,Horror,Comics,Graphic Novels,Fiction,Mystery,Cultural,Japan,Asian Literature,Japanese Literature,Dark,Fantasy",,Unknown,English,248.0,1281.0,69.0,3.92,2005,The Junji Ito Horror Comic Collection Ito Junji Kyoufu Manga Collection,1
13717,13634,"Tomie 2, 富江 Part 2","Junji Ito,伊藤潤二",The Junji Ito Horror Comic Collection Ito Junji Kyoufu Manga Collection #2,"Tomie Part 2 is the second volume in the Horror World of Junji Ito series. It is a direct follow-up to the previous volume. It was originally published in Japan in 1997. In the United States, it was released in English by Comicsone 1997 and by Dark Horse Comics in 2006 as Museum of Terror vol. 2.,Collected Works,Tomie Part 2,Basement,Painter,Murder Assassin,Hair,Orphan Girl Adopted Daughter,Tomie returns in a collection of stories even more shocking and unsettling than the first. In this volume, a surgeon implants part of Tomie's regenerating anatomy into a young patient, with macabre results. In \Painter,\ Tomie becomes the object of competition between struggling artists looking for the perfect muse. Their art suffers, among other things. \Murder\ is a relatively whimsical story of a hapless young man who must house a particularly demanding piece of Tomie while she is regrowing. \Half\ examines the insecurities and societal pressures placed upon teenage gids, as two school chums go to great lengths to obtain Tomie's vibrant glossy sheen. WARNING: Tomie is not recommended for those with delicate constitutions of weak stomachs.","Sequential Art,Manga,Horror,Comics,Graphic Novels,Fiction,Mystery,Fantasy,Paranormal,Dark,Cultural,Japan",,Unknown,English,247.0,674.0,41.0,3.88,2005,The Junji Ito Horror Comic Collection Ito Junji Kyoufu Manga Collection,2
2337,2341,Tommo and Hawk,Bryce Courtenay,The Potato Factory #2,"Brutally kidnapped and separated in childhood, Tommo and Hawk are reunited at the age of fifteen in Hobart. Together they escape their troubled pasts and set off on a journey into manhood. From whale hunting in the Pacific to the Maori wars of New Zealand, from the Rocks in Sydney to the miners' riots at the goldfields, Tommo and Hawk must learn each other's strengths and weaknesses in order to survive. Especially in their last, worst confrontation between good and evil. Brilliantly evoking a time of struggle and triumph in the young colonies, Bryce Courtenay has created an unforgettable tale of the enduring bond between two brothers.","Historical,Historical Fiction,Fiction,Cultural,Australia,Audiobook,Drama,Adventure,Novels,Adult",,Unknown,English,675.0,6462.0,244.0,4.06,1998,The Potato Factory,2
14637,14555,Tomorrow - Come Soon,Jessica Steele,,"Devon's ordeal was only just beginning,When her father suddenly announced he had enough money to pay for the expensive operation that would end her years as a cripple, Devon was overjoyed.,The joy turned to horror when he confessed he had embezzled the money from Grant Harrington, his boss.,Grant demanded the debt be repaid. And Devon's horror deepened when she realized payment in cash wasn't what he had in mind.","Category Romance,Harlequin,Romance,Harlequin Romance",,"Grant Harrington,Devon Johnston",English,182.0,115.0,24.0,3.38,1984,,
11422,11335,Toni Morrison: Beloved,Carl Plasa,Columbia Critical Guides,"With excerpts from interviews and reviews, an exploration of the historical documents and slave narrative traditions on which Morrison drew, and an insightful juxtaposition of psychoanalytic and postcolonial approaches to the novel, this guide places in the contexts of Morrison´s oeuvre and other works of African American literature. Chapters focus on the supernatural elements of the work, as well as the author´s treatment of the physical self.",Unknown,,Unknown,English,174.0,151.0,9.0,4.25,2000,Columbia Critical Guides,
2503,2508,Tono-Bungay,"H.G. Wells,Edward Mendelson,Patrick Parrinder",,"Presented as a miraculous cure-all, Tono-Bungay is in fact nothing other than a pleasant-tasting liquid with no positive effects. Nonetheless, when the young George Ponderevo is employed by his uncle Edward to help market this ineffective medicine, he finds his life overwhelmed by its sudden success. Soon the worthless substance is turned into a formidable fortune as society becomes convinced of the merits of Tono-Bungay through a combination of skilled advertising and public credulity.,-Includes a newly established text, a full biographical essay on Wells, a list of further reading, and detailed notes,-Edward Mendelson's introduction explores the many ways in which,satirizes the fictions and delusions that shape modern life","Fiction,Classics,Science Fiction,European Literature,British Literature,Literature,Novels,20th Century,Historical,Victorian,English Literature,Classic Literature",,"George Ponderevo,Edward Ponderevo,Marion Ramboat,Mrs. Ponderevo,Susan Ponderevo,Beatrice Normandy,Sidney Ewart,Effie Rink,Archie Garvell,Lord Carnaby",English,414.0,1170.0,168.0,3.44,2005,,
10537,10445,Too Far to Go: The Maples Stories,John Updike,,"Stories that trace the decline and fall of a marriage, a history made up of the happiness of growing children and shared life, and the sadness of growing estrangement and the misunderstandings of love.","Fiction,Short Stories,Classics,Literature,American,Literary Fiction,Marriage,Contemporary,Family,Modern",National Book Award Finalist for Fiction Paperback 1980,Unknown,English,256.0,1342.0,166.0,4.01,1982,,
4128,4134,Toothpaste for Dinner,Drew,,"\Every time you hear a cell phone ring, an angel gets kinda annoyed.\ And so go the wry observations and sarcastic musings on modern existence found in Toothpaste for Dinner. This unique title:,*Is based on the wildly popular toothpastefordinner.com Web site, which averages 19 million hits,*Speaks to the popularity of edgy humor titles like The Bunny Suicides and Get Your War On,*Provides a completely original world view paired up with simple line drawings that will appeal to 20- and 30-something creative types","Humor,Sequential Art,Comics,Graphic Novels,Fiction,Comedy,Graphic Novels Comics,Art,Politics,Comix",,Unknown,English,223.0,497.0,30.0,3.89,2005,,
7121,7097,Torch Song Trilogy,Harvey Fierstein,,"Drama, American Literature, Gay and Lesbian Studies, Plays,Torch Song Trilogy is a collection of three plays by Harvey Fierstein rendered in three acts: International Stud, Fugue in a Nursery, and Widows and Children First! The story centers on Arnold Beckoff, a torch song singing Jewish drag queen living in New York City in the late 1970 and 1980s. The four hour-plus play begins with a soliloquy in which he explains his cynical disillusionment with love.,Each act focuses on a different phase in Arnold's life. In the first, Arnold meets Ed, who is uncomfortable with his bisexuality. In the second, one year later, Arnold meets Alan, and the two settle down into a blissful existence that includes plans to adopt a child, until tragedy strikes. In the third, several years later, Arnold is a single father raising gay teenager David. Arnold is forced to deal with his mother's intolerance and disrespect when she visits from Florida.","Plays,LGBT,Drama,Theatre,Fiction,GLBT,Queer,Gay,New York,Queer Lit,Literature,Jewish",New York Drama Critics' Circle Award Nominee for Best American Play 1982,Unknown,English,175.0,2181.0,45.0,4.23,1983,,
10346,10254,Tormenting Thoughts and Secret Rituals: The Hidden Epidemic of Obsessive-Compulsive Disorder,Ian Osborn,,"While on vacation, Raymond incessantly checked the carpets of Disney World looking for poison he had seen spilled there--in his mind.... Sherry was terrified of her thoughts about stabbing her baby daughter.... Jeff couldn't silence a mental voice urging him to have sex with men and animals....,Howard Hughes had it. So did historical figures Martin Luther and Ignatius of Loyola. They all suffered from obsessive-compulsive disorder OCD--as do over five million Americans who need to know that there is now hope and help. Ian Osborn, M.D., a specialist in OCD and a sufferer himself, has written the first comprehensive book on the experience, diagnosis, and treatment of OCD. He reveals recent discoveries about the disease as a biological disorder--a physical, not a psychological abnormality--and the exciting new therapies that have dramatically changed the future for OCD sufferers.,His wise, compassionate book includes:,Pencil-and-paper tests for self-diagnosis,Six steps to conquering OCD,Medication that works,Early signs that show OCD in children,Guidelines for family members,A comprehensive listing of where to find organizations and support groups--and more","Psychology,Nonfiction,Health,Mental Health,Self Help,Science",,Unknown,English,336.0,150.0,11.0,4.17,1999,,
4802,4802,Tortilla Flat,John Steinbeck,,"John Steinbeck's first major critical and commercial success, and perhaps his funniest novel, \Tortilla Flat\ includes a critical introduction by Thomas Fensch in \Penguin Modern Classics\. Danny is a paisano, descended from the original Spanish settlers who arrived in Monterey, California, centuries before. He values friendship above money and possessions, so when he suddenly inherits two houses, Danny is quick to offer shelter to his fellow gentlemen of the road. Together, their love of freedom and scorn for material things draws them into daring and often hilarious adventures. That is, until Danny, tiring of his new responsibilities, suddenly disappears...John Steinbeck 1902-68, winner of the Pulitzer Prize and the Nobel Prize for literature, is remembered as one of the greatest and best-loved American writers of the twentieth century. During the Second World War Steinbeck served as a war correspondent, with his collected dispatches published as \Once There Was a War\ 1958; in 1945 he was awarded the Norwegian Cross of Freedom for his novel \The Moon is Down\ 1942, a portrayal of Resistance efforts in northern Europe. His best-known works include the epics \The Grapes of Wrath\ 1939 and \East of Eden\ 1952, and his tragic novella \Of Mice and Men\ 1937. John Steinbeck's complete works are published in \Penguin Modern Classics\. If you enjoyed \Tortilla Flat\, you might like Steinbeck's \Cannery Row\, also available in \Penguin Modern Classics\. \Steinbeck...tells the stories of these lovable thieves and adulterers with a poetic purity of heart and prose\. \New York Herald Tribune\.","Fiction,Classics,Literature,Novels,American,Historical,Historical Fiction,20th Century,Literary Fiction,The United States Of America,Classic Literature",California Book Award for Fiction Silver 1935,"Danny,Pablo Soler,Pilon,Jesus Maria Corcoran,Pirate,Torelli",English,154.0,45283.0,2475.0,3.83,2000,,
15241,15160,Total Control,David Baldacci,,"Sidney Archer thought she had the perfect life - a great family and a great career. Then her husband is killed in a plane crash. But when the FBI think he is still alive, Sidney begins a desperate search for the truth.","Thriller,Fiction,Mystery,Suspense,Crime,Mystery Thriller,Adventure,Novels,Action,Audiobook",,Unknown,English,613.0,38670.0,1054.0,4.08,2003,,
15592,15512,Total Recall,"Piers Anthony,Philip K. Dick",,"Publisher's Weekly,In 1966, the late Philip K Dick published the novelette ''We Can Remember It for You Wholesale.'' A movie based on the story will be released next year; this book is a novelization of the script and the original novel. The first half of the book follows the original plot closely, despite transforming the unremarkable protagonist Douglas Quail into a musclebound man of action. Frustrated with his life, Quail decides to purchase a memory of a two-week adventure on Mars because he can't afford the real thing. However, while under heavy sedation preparatory to the installation of the memory, Quail remembers that he actually was on Mars as an intelligence agent and killer. Now that he has recovered the memory which had been suppressed by his employers, his life is in jeopardy. Here the novel deviates from Dick's philosophical original, becoming a more pedestrian if exciting slam-bang chase thriller. Judged on its own terms, the book works and it's fun.,Library Journal,Douglas Quail's dreams are haunted by images of Mars--a place where he has never been--until his visit to a company that specializes in memory implants catapults him into a conspiracy that overturns the basic premise of his life. Based on the Philip K. Dick story, ''We Can Remember It for You Wholesale,'' this sf adventure to be released as a movie in 1990 by one of the genre's most prolific and respected authors features fast-paced action and vivid imagery.","Science Fiction,Fiction,Classics,Science Fiction Fantasy,Dystopia,Media Tie In,Thriller,Mystery,Fantasy,Adult",,Unknown,English,224.0,8530.0,85.0,3.93,1990,,
8868,8767,Touch & Feel: Animals Boxed Set,"Jennifer Quasha,Deni Brown,Dawn Sirett",,"Touch your favorite animals in these three cuddly, touch-and-feel board books!,and,are chock-full of fauna waiting to be petted, including velvety horses, fuzzy ducklings, sticky tree frogs, and more. For any little animal lover, this critter-filled box set will be a roaring good time!",Unknown,,Unknown,English,36.0,26.0,3.0,3.92,2003,,
14251,14169,Touching the Rock: An Experience of Blindness,"John M. Hull,Oliver Sacks",,"Shortly after John Hull went blind, after years of struggling with failing vision, he had a dream in which he was trapped on a sinking ship, submerging into another, unimaginable world. The power of this calmly eloquent, intensely perceptive memoir lies in its thorough navigation of the world of blindness—a world in which stairs are safe and snow is frightening, where food and sex lose much of their allure and playing with one's child may be agonizingly difficult. As he describes the ways in which blindness shapes his experience of his wife and children, of strangers helpful and hostile, and, above all, of his God, Hull becomes a witness in the highest, true sense.,is a book that will instruct, move, and profoundly transform anyone who reads it.","Nonfiction,Autobiography,Memoir,Biography,Psychology,Disability,Biography Memoir,Health,Philosophy,Science,Religion,Theology",,Unknown,English,248.0,259.0,44.0,4.0,1992,,
18669,18600,Touching the Void: The True Story of One Man's Miraculous Survival,Joe Simpson,,"is the heart-stopping account of Joe Simpson's terrifying adventure in the Peruvian Andes. He and his climbing partner, Simon, reached the summit of the remote Siula Grande in June 1985. A few days later, Simon staggered into Base Camp, exhausted and frost-bitten, with news that that Joe was dead.,What happened to Joe, and how the pair dealt with the psychological traumas that resulted when Simon was forced into the appalling decision to cut the rope, makes not only an epic of survival but a compelling testament of friendship.","Nonfiction,Adventure,Sports,Mountaineering,Biography,Travel,Autobiography,Memoir,Survival,Climbing,Nature,Outdoors","NCR Book Award 1989,Boardman Tasker Prize for Mountain Literature 1988",Joe Simpson & Simon Yates,English,218.0,51453.0,1847.0,4.22,2004,,
16997,16918,Touchy and Feely,Graham Masterton,Sissy Sawyer #1,"The first in the new Sissy Sawyer series When Fidelio Valdes, a disaffected young Puerto Rican, and Robert Touche, a drunk and aggressive businessman who has lost his job and his wife, meet, they begin a spree of random shootings. The Connecticut Police are baffled until widowed fortune-teller Sissy Sawyer contacts them to say that her cards are predicting the murders and giving her clues to the identity of the killers . . .","Mystery,Horror,Crime,Fiction",,Unknown,English,208.0,130.0,16.0,3.38,2007,Sissy Sawyer,1
12555,12469,Tough Guys Don't Dance,Norman Mailer,,"A dark, brilliant novel of astonishing pitch, set in Provincetown, a \spit of shrub and dune\ captured here in the rawness and melancholy of the off-season, \Tough Guys Don't Dance\ is the story of Tim Madden, an unsuccessful writer addicted to bourbon, cigarettes, and blonde, careless women with money. On the twenty-fourth morning after the decampment of his wife, Patty Lareine, he awakens with a hangover, considerable sexual excitement, and, on his upper arm, a red tattoo bearing a name from the past. Of the night before, he remembers practically nothing. What he soon learns is that the front passenger seat of his Porsche is soaked with blood and that in a secluded corner of his marijuana stash in a nearby woods rests a blonde head, severed at the throat.,Is Madden therefore a murderer? He has no way of knowing. As in many novels of crime, the narrative centers on violence--physical, sexual, and emotional--but these elements move in their orbits through a rich constellation of character as Madden tries to reconstruct the missing hours of a terrible evening. In the course of this in-quiry a bizarre and vividly etched gallery of characters reappears to him as in a dream--ex-prizefighters, sexual junkies, mediums, former cons, a police chief, a world-weary former girl friend, and Mad-den's father, old now but still a Herculean figure, a practitioner of the sternest backroom ethics.,\Tough Guys Don't Dance\ represents Mailer at the peak of his powers with a stunningly conceived novel that soon transcends its origins as a mystery to become a relentless search into the recesses and buried virtues of the modern American male. Rarely, as many readers will discern, have the paradoxes ofmachismo and homosexuality been so well explored.","Fiction,Mystery,Novels,Literature,Crime,American,Thriller,Roman,Classics,Contemporary",,Tim Madden,English,240.0,2794.0,176.0,3.5,2002,,
19835,19768,Tough to Tackle,"Matt Christopher,Harvey Kidder",,"No one trusts a quitter... More than anything Boots Raymond wants to be a quarterback for the Apollos. But because of his size, the coach assigns him to a tackle position-and there's no arguing with the coach. Boots rebels and almost quits the team. It seems that nothing can change his mind, but his brother Tom intercepts and teaches Boots something valuable he learned from playing football and being a soldier.","Sports,Realistic Fiction,Young Adult,Football,Childrens",,Unknown,English,139.0,413.0,27.0,3.88,1987,,
13148,13064,Tourist Season,Carl Hiaasen,,"The only trace of the first victim was his Shriner's fez washed up on the Miami beach. The second victim, the head of the city's chamber of commerce, was found dead with a toy rubber alligator lodged in his throat. And that was just the beginning... Now Brian Keyes, reporter turned private eye, must move from muckraking to rooting out murder, in a caper that will mix football players, politicians, and police with a group of fanatics and a very hungry crocodile.","Fiction,Mystery,Humor,Crime,Comedy,Thriller,Mystery Thriller,Audiobook,Contemporary,Adult",Shamus Award Nominee for Best First PI Novel 1987,"Brian Keyes,Skip Wiley",English,404.0,18678.0,878.0,3.93,2005,,
7914,7839,Tours of the Black Clock,"Steve Erickson,M. Piumini",,"Cutting a terrifying path from a Pennsylvania farm to the Europe of the 1930s, Banning Jainlight becomes the private pornographer of the world's most evil man. In a Vienna window, he glimpses the face of a lost erotic dream, and from there travels to the Twentieth Century's darkest corner to confront its shocked and secret conscience. One of Steve Erickson's most acclaimed novels,,crosses the intersections of passion and power and gazes into a clock with no face, where memory is the gravity of time and all the numbers fall like rain.","Fiction,Fantasy,Literary Fiction,Novels,Literature,American,Science Fiction,Alternate History,Speculative Fiction,Mystery,Crime,War,World War II",,Unknown,English,320.0,828.0,78.0,4.0,2005,,
16185,16105,Tout nu,David Sedaris,,"Welcome to the hilarious, strange, elegiac, outrageous world of David Sedaris. In,, Sedaris turns the mania for memoir on its proverbial ear, mining the exceedingly rich terrain of his life, his family, and his unique worldview—a sensibility at once take-no-prisoners sharp and deeply charitable. A tart-tongued mother does dead-on imitations of her young son's nervous tics, to the great amusement of his teachers; a stint of Kerouackian wandering is undertaken of course! with a quadriplegic companion; a family gathers for a wedding in the face of imminent death. Through it all is Sedaris's unmistakable voice, without doubt one of the freshest in American writing.","Humor,Nonfiction,Autobiography,Memoir,Writing,Essays,Short Stories,Comedy,Biography,Audiobook,Biography Memoir","Randy Shilts Award for Gay Nonfiction 1998,Thurber Prize Nominee for American Humor 1997",David Sedaris,Unknown,317.0,245611.0,5781.0,4.08,2000,,
